"시도명",시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
"전북특별자치도",전주시 덕진구,시도,,송천로,3,,전북특별자치도 전주시 덕진구 송천동1가 379-5,35.85539908,127.119033,3,2,Y,415,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,중화산로,3,전북특별자치도 전주시 완산구 화산천변5길 18,전북특별자치도 전주시 완산구 중화산동2가 755-1,35.82079411,127.1179194,3,2,Y,423,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,화산천변로,3,전북특별자치도 전주시 완산구 화산천변로 29,전북특별자치도 전주시 완산구 중화산동2가 748-4,35.82169895,127.1159104,3,2,Y,424,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,중산중앙로,3,전북특별자치도 전주시 완산구 중산로 25,전북특별자치도 전주시 완산구 중화산동2가 617-4,35.81634597,127.1201644,3,2,Y,425,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,Y,00:00,06:00,Y,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,성지산로,3,전북특별자치도 전주시 완산구 성지산로 37,전북특별자치도 전주시 완산구 삼천동1가 150-4,35.80084299,127.1220613,3,1,Y,426,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,23:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,전미중앙로,3,,전북특별자치도 전주시 덕진구 전미동2가 79-11,35.88308303,127.1098485,3,2,Y,429,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,07:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,서곡로,3,전북특별자치도 전주시 완산구 세내로 540,전북특별자치도 전주시 완산구 효자동3가 1456-6,35.8338605,127.100157,3,2,Y,431,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,서곡로,3,전북특별자치도 전주시 완산구 서곡로 36,전북특별자치도 전주시 완산구 효자동3가 1483-1,35.83238199,127.099424,3,2,Y,431.A,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,서곡7길,3,전북특별자치도 전주시 완산구 세내로 514,전북특별자치도 전주시 완산구 효자동3가 1468-7,35.83267849,127.1024699,3,2,Y,432,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,솟대로,3,전북특별자치도 전주시 완산구 거마남로 83,전북특별자치도 전주시 완산구 삼천동1가 637-9,35.795867,127.1256484,3,2,Y,434,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,19:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,평화로,3,전북특별자치도 전주시 완산구 평화로 85,전북특별자치도 전주시 완산구 평화동2가 897-3,35.78433159,127.1329066,3,2,Y,442,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,평화로,3,전북특별자치도 전주시 완산구 평화로 74,전북특별자치도 전주시 완산구 평화동2가 911-2,35.78337483,127.1340232,3,2,Y,442.A,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,당산로,3,전북특별자치도 전주시 완산구 당산로 2,전북특별자치도 전주시 완산구 서신동 762,35.83182841,127.1097297,3,2,Y,443,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,Y,18:00,08:00,Y,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,소리로,3,전북특별자치도 전주시 덕진구 소리로 181,전북특별자치도 전주시 덕진구 호성동1가 901,35.85790872,127.1520057,3,2,Y,444,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,Y,18:00,07:30,Y,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,천마산로,3,,전북특별자치도 전주시 덕진구 송천동2가 179-48,35.865247,127.1291209,3,2,Y,445,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,09:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,서신천변11길,3,전북특별자치도 전주시 완산구 서신천변11길 18-1,전북특별자치도 전주시 완산구 서신동 819-9,35.8302832,127.1122789,3,2,Y,447,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,견훤왕궁로,3,,전북특별자치도 전주시 완산구 중노송동 387-3,35.82759557,127.154151,3,2,Y,449,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,태평로,3,,전북특별자치도 전주시 완산구 태평동 83-58,35.82126003,127.1385694,3,2,Y,450,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,대동로,3,,전북특별자치도 전주시 완산구 다가동4가 1-1,35.821384,127.1393324,3,2,Y,451,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,대동로,3,전북특별자치도 전주시 완산구 대동로 45,전북특별자치도 전주시 완산구 태평동 58-3,35.82207286,127.1410529,3,2,Y,451.A,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,태진로,3,,전북특별자치도 전주시 완산구 태평동 223-19,35.822886,127.137578,3,2,Y,452,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,기린대로,3,,전북특별자치도 전주시 덕진구 팔복동1가 319-2,35.8565422,127.1001815,3,1,Y,454,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,09:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,홍산중앙로,3,전북특별자치도 전주시 완산구 홍산남로 62,전북특별자치도 전주시 완산구 효자동2가 1155-7,35.81555352,127.1087755,3,2,Y,461,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,여울로,3,전북특별자치도 전주시 완산구 여울로 35,전북특별자치도 전주시 완산구 서신동 966-1,35.83618523,127.1197796,3,2,Y,464,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,봉곡로,3,전북특별자치도 전주시 완산구 봉곡로 93,전북특별자치도 전주시 완산구 효자동2가 1266-5,35.81155615,127.1039991,3,2,Y,470,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,춘향로,3,,전북특별자치도 전주시 완산구 색장동 465-2,35.79739939,127.1867932,3,2,Y,474,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,권삼득로,3,,전북특별자치도 전주시 덕진구 덕진동2가 195-7,35.847034,127.120962,3,2,Y,477,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,05:50,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,송정중앙로,3,전북특별자치도 전주시 완산구 송정중앙로 25,전북특별자치도 전주시 완산구 삼천동1가 567-15,35.802199,127.1203467,3,2,Y,479,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,과학로,3,,전북특별자치도 전주시 덕진구 전미동1가 산22-1,35.88441024,127.1287143,3,1,Y,483,2,3,3,녹색+황색+적색,50+3+50,2,3,3,Y,23:00,06:30,Y,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,여울로,3,전북특별자치도 전주시 완산구 새터로 120,전북특별자치도 전주시 완산구 서신동 967-1,35.83539352,127.1198314,3,2,Y,486,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,전미로,3,전북특별자치도 전주시 덕진구 가리내로 28,전북특별자치도 전주시 덕진구 전미동2가 69-18,35.83435965,127.1330553,3,2,Y,494,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,가리내로,3,,전북특별자치도 전주시 덕진구 금암동 460-29,35.83443306,127.1326898,3,2,Y,496,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,세내로,3,,전북특별자치도 전주시 완산구 효자동3가 1520,35.8331094,127.1011729,3,2,Y,497,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,서신로,3,전북특별자치도 전주시 완산구 서신천변14길 10,전북특별자치도 전주시 완산구 서신동 804,35.83102035,127.1153058,3,2,Y,498,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,전주천서로,3,,전북특별자치도 전주시 완산구 동서학동 886-9,35.81081864,127.1596511,3,2,Y,499,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동2가 798-3,35.85149244,127.111375,3,2,Y,500,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동1가 711-8,35.852315,127.1123824,3,2,Y,501,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동1가 3-4,35.85743607,127.1129248,3,2,Y,502,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,21:00,07:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,가리내로,3,,전북특별자치도 전주시 덕진구 덕진동2가 24-8,35.852376,127.115174,3,1,Y,504,1,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,마전들로,3,전북특별자치도 전주시 완산구 마전들로 21,전북특별자치도 전주시 완산구 효자동3가 1669-5,35.82121221,127.0978336,3,2,Y,507,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,07:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,추천로,3,,전북특별자치도 전주시 덕진구 팔복동1가 65-6,35.85402072,127.1137200162,3,2,Y,508,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,안행로,3,,전북특별자치도 전주시 완산구 삼천동1가 759,35.800353,127.130543,3,2,Y,511,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,난전들로,3,,전북특별자치도 전주시 완산구 삼천동1가 415-14,35.79064759,127.1167714,3,2,Y,512,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,18:00,07:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,효자로,3,,전북특별자치도 전주시 완산구 효자동3가 1134-1,35.81926791,127.0907800175,3,2,Y,515,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,춘향로,3,,전북특별자치도 전주시 완산구 색장동 872-155,35.78385667,127.1973705,3,2,Y,517,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,Y,00:00,06:00,Y,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,안덕원로,3,전북특별자치도 전주시 덕진구 안덕원로 259,전북특별자치도 전주시 덕진구 인후동1가 768-19,35.83691155,127.1553736,3,1,Y,519,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,흑석로,3,,전북특별자치도 전주시 완산구 서서학동 286-18,35.803019,127.149994,3,1,Y,522,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,용머리로,3,,전북특별자치도 전주시 완산구 효자동1가 180-2,35.80573261,127.125754,3,1,Y,524,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,00:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,716,강변로,3,,전북특별자치도 전주시 완산구 중화산동2가 510-20,35.822467,127.1138095,3,1,Y,525,2,3,3,녹색+황색+적색,50+3+50,2,3,3,N,00:00,00:00,Y,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,백제대로,3,,전북특별자치도 전주시 완산구 효자동1가 223-12,35.80416162,127.1242857,3,1,Y,526,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,과학로,3,전북특별자치도 전주시 덕진구 과학로 145,전북특별자치도 전주시 덕진구 전미동1가 593-7,35.88186131,127.1280317,3,1,Y,528,1,3,3,녹색+황색+적색,50+3+50,2,3,3,Y,23:00,06:30,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,충경로,3,,전북특별자치도 전주시 완산구 경원동3가 79-1,35.81949782,127.1499433,3,2,Y,532,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,기린대로,3,,전북특별자치도 전주시 덕진구 동산동 512-4,35.864149,127.083325,3,2,Y,534,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,한배미로,3,전북특별자치도 전주시 덕진구 아중로 180,전북특별자치도 전주시 덕진구 인후동1가 951-3,35.82656168,127.1700262,3,2,Y,535,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,구이로,3,,전북특별자치도 전주시 완산구 평화동3가 100-15,35.77964429,127.1293400161,3,1,Y,537,1,3,3,녹색+황색+적색,50+3+50,2,3,3,Y,00:00,06:30,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,아중로,3,,전북특별자치도 전주시 완산구 중노송동 788,35.823521,127.1589713,3,2,Y,540,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,쪽구름로,3,,전북특별자치도 전주시 덕진구 여의동 661-5,35.86836175,127.0776884,3,2,Y,543,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,가리내로,3,,전북특별자치도 전주시 덕진구 덕진동1가 1548-55,35.8386526,127.1153237,3,2,Y,544,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,팔달로,3,,전북특별자치도 전주시 덕진구 진북동 290-3,35.82832674,127.142052,3,1,Y,547,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,23:00,06:30,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,장승배기로,3,전북특별자치도 전주시 완산구 장승배기로 311,전북특별자치도 전주시 완산구 서서학동 371-18,35.80080558,127.1454038,3,2,Y,549,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,09:00,08:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,용머리로,3,,전북특별자치도 전주시 완산구 효자동1가 270-19,35.806268,127.1198898,3,2,Y,551,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,14:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,용머리로,3,,전북특별자치도 전주시 완산구 서완산동2가 86-11,35.80902564,127.1362794,3,2,Y,552,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,05:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,안덕원로,3,,전북특별자치도 전주시 덕진구 진북동 1033-5,35.82765671,127.1327994,3,2,Y,555,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,21:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,27,기린대로,3,전북특별자치도 전주시 완산구 기린대로 198,전북특별자치도 전주시 완산구 서노송동 568-123,35.82512181,127.1481111,3,1,Y,559,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,권삼득로,3,,전북특별자치도 전주시 덕진구 금암동 545-33,35.83669287,127.135727,3,1,Y,560,2,3,3,녹색+황색+적색,50+3+50,2,3,3,Y,22:00,06:00,Y,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,기린대로,3,,전북특별자치도 전주시 덕진구 동산동 476-13,35.863723,127.086329,3,2,Y,562,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,기린대로,3,,전북특별자치도 전주시 덕진구 동산동 476-10,35.864552,127.086746,3,2,Y,563,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,기린대로,3,,전북특별자치도 전주시 덕진구 동산동 448-6,35.867389,127.091197,3,2,Y,564,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,기린대로,3,,전북특별자치도 전주시 덕진구 팔복동4가 257-3,35.866671,127.0932308,3,2,Y,565,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:30,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,27,기린대로,3,,전북특별자치도 전주시 덕진구 동산동 407-2,35.86236794,127.0904688,3,2,Y,566,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,09:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,온고을로,3,,전북특별자치도 전주시 덕진구 만성동 산5-3,35.850444,127.081653,3,2,Y,567,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,Y,23:00,06:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,팔복로,3,,전북특별자치도 전주시 덕진구 팔복동3가 518-17,35.855471,127.0871519,3,2,Y,568,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,조경단로,3,,전북특별자치도 전주시 덕진구 덕진동1가 산36-27,35.85299995,127.1284571,3,2,Y,570,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,동부대로,3,,전북특별자치도 전주시 덕진구 우아동1가 835-8,35.82410776,127.1785735,3,2,Y,571,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,N,00:00,00:00,Y,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,마전들로,3,전북특별자치도 전주시 완산구 마전들로 29,전북특별자치도 전주시 완산구 효자동3가 1668-5,35.82120051,127.0988052,3,2,Y,572,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,3,N,00:00,00:00,Y,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,번영로,3,,전북특별자치도 전주시 덕진구 성덕동 624-1,35.87685621,127.0402947,3,2,Y,573,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,23:00,06:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,동부대로,3,,전북특별자치도 전주시 덕진구 송천동2가 69-57,35.869472,127.137094,3,2,Y,577,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,00:00,06:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,서원로,3,,전북특별자치도 전주시 완산구 중화산동1가 302-2,35.81364894,127.133544,3,2,Y,578,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 완산구,시도,,견훤왕궁로,3,,전북특별자치도 전주시 완산구 중노송동 368-5,35.825796,127.1532003,3,1,Y,579,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,사평로,3,전북특별자치도 전주시 덕진구 사평로 58,전북특별자치도 전주시 덕진구 덕진동1가 1404-1,35.84212494,127.122423,3,1,Y,581,2,3,3,녹색+황색+적색,50+3+50,2,3,1,N,00:00,00:00,N,Y,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,전미로,3,,전북특별자치도 전주시 덕진구 전미동2가 956-1,35.89413221,127.1016143,3,2,Y,585,2,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,N,00:00,00:00,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,전미로,3,,전북특별자치도 전주시 덕진구 전미동2가 68-22,35.892192,127.1029538,3,1,Y,586,2,3,3,녹색+황색+적색,50+3+50,2,3,1,Y,23:00,06:30,N,Y,Y,,전북특별자치도 전주시청,063-281-5024,2024-01-17
"전북특별자치도",전주시 덕진구,시도,,삼방죽로,3,,전북특별자치도 전주시 덕진구 인후동2가 10-4,35.839764,127.1513538,3,2,Y,590,1,4,4,녹색+황색+녹색화살표+적색,50+3+50+50,2,3,1,Y,22:00,06:00,N,N,N,,전북특별자치도 전주시청,063-281-5024,2024-01-17
