신호등순번,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,시군코드,관리기관명,관리기관전화번호,데이터기준일자
28079,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1059-3,35.82721767,127.1301395,02,02,Y,172,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28080,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1141,35.82729756,127.1303477,02,02,Y,172,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28081,전라북도,전주시,시도,,전주천서로,03,,전라북도 전주시 덕진구 진북동 1124-166,35.82669636,127.129554,02,02,N,173,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28082,전라북도,전주시,시도,,전주천서로,03,,전라북도 전주시 덕진구 진북동 1124-166,35.82667126,127.1294809,02,02,N,173,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28083,전라북도,전주시,시도,,유연로,03,,전라북도 전주시 덕진구 진북동 1124-201,35.82669657,127.1293628,02,02,Y,173,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28084,전라북도,전주시,시도,,유연로,03,,전라북도 전주시 덕진구 진북동 1091-18,35.8268386,127.1292675,02,02,Y,173,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28085,전라북도,전주시,시도,,전주천서로,03,,전라북도 전주시 덕진구 진북동 1091-18,35.82692099,127.1292929,02,02,Y,173,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28086,전라북도,전주시,시도,,전주천서로,03,,전라북도 전주시 덕진구 진북동 1091-18,35.82698493,127.1294364,02,02,Y,173,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28087,전라북도,전주시,시도,,벚꽃로,03,,전라북도 전주시 덕진구 진북동 1169,35.828445,127.1298436,02,02,N,174.A,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28088,전라북도,전주시,시도,,벚꽃로,03,,전라북도 전주시 덕진구 진북동 1141,35.8282801,127.1299164,02,02,N,174.A,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28089,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1141,35.82817026,127.1298712,02,02,Y,174.A,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28090,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1090-22,35.82812464,127.1297193,02,02,Y,174.A,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28091,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1169,35.82968122,127.1292609,02,02,Y,174,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28092,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1169,35.82964022,127.1290696,02,02,Y,174,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28093,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 834-3,35.82967464,127.1289966,02,02,Y,174,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28094,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 834-3,35.82980977,127.1289294,02,02,Y,174,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28095,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1169,35.82991276,127.128952,02,02,Y,174,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28096,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1169,35.8299675,127.1291405,02,02,Y,174,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28097,전라북도,전주시,시도,,전주천서로,03,,전라북도 전주시 덕진구 진북동 992-125,35.82473471,127.1309675,02,02,N,177,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28098,전라북도,전주시,시도,,전주천서로,03,,전라북도 전주시 덕진구 진북동 992-125,35.82470273,127.1308972,02,02,N,177,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28099,전라북도,전주시,시도,,어은로,03,,전라북도 전주시 덕진구 진북동 992-128,35.82463636,127.1308858,02,02,N,177,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28100,전라북도,전주시,시도,,천서로,03,,전라북도 전주시 덕진구 진북동 992-128,35.82453785,127.1309503,02,02,N,177,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28101,전라북도,전주시,시도,,천서로,03,,전라북도 전주시 덕진구 진북동 993-3,35.82453093,127.1309981,02,02,N,177,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28102,전라북도,전주시,시도,,천서로,03,,전라북도 전주시 덕진구 진북동 993-3,35.82457205,127.1310797,02,02,N,177,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28103,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 997-4,35.82488248,127.1319038,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28104,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1000-4,35.82499703,127.1318224,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28105,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1000-4,35.82509322,127.131786,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28106,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 1141,35.82517547,127.1319267,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28107,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 덕진구 진북동 1141,35.82505626,127.1320839,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28108,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 덕진구 진북동 1141,35.82495317,127.1321512,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28109,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 덕진구 진북동 1141,35.82491887,127.1321174,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28110,전라북도,전주시,시도,,전주천동로,03,,전라북도 전주시 덕진구 진북동 997-4,35.82485952,127.1319627,02,02,Y,176,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28111,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 덕진구 진북동 1141,35.82506894,127.1330453,02,02,Y,176.A,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28112,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 덕진구 진북동 1141,35.82516969,127.133023,02,02,Y,176.A,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28113,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83033813,127.1360844,02,02,Y,178,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28114,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83032228,127.1359326,02,02,Y,178,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28115,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83026277,127.1359213,02,02,Y,178,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28116,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83015286,127.1359492,02,02,Y,178,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28117,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83007269,127.1359856,02,02,Y,178,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28118,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83009544,127.1361149,02,02,Y,178,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28119,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.82940524,127.1361194,02,02,Y,179,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28120,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.8294211,127.1362656,02,02,Y,179,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28121,전라북도,전주시,시도,,벚꽃로,03,,전라북도 전주시 덕진구 진북동 1141,35.82929997,127.1360883,02,02,Y,179,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28122,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1141,35.82914198,127.1361218,02,02,Y,179,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28123,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1141,35.82910986,127.1361835,02,02,Y,179,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28124,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1141,35.82913718,127.1363157,02,02,Y,179,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28125,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1141,35.82571251,127.1368495,02,02,Y,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28126,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 완산구 태평동 242-7,35.82573749,127.1370211,02,02,N,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28127,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 덕진구 진북동 1141,35.82566447,127.1368157,02,02,Y,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28128,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 완산구 태평동 289,35.82555685,127.1368437,02,02,Y,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28129,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 완산구 태평동 289,35.8255362,127.1368802,02,02,Y,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28130,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 완산구 태평동 241-16,35.82553142,127.1370629,02,02,Y,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28131,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 완산구 태평동 241-16,35.82557717,127.1370882,02,02,N,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28132,전라북도,전주시,시도,,공북로,03,,전라북도 전주시 완산구 태평동 241-2,35.82569165,127.1370716,02,02,N,180,02,02,02,녹색+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
28133,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83189973,127.1357924,02,02,Y,243,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28134,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83180358,127.1358034,02,02,Y,243,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28135,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83174865,127.1357893,02,02,Y,243,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28136,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83173738,127.1356347,02,02,Y,243,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28137,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83177863,127.1355926,02,02,Y,243,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28138,전라북도,전주시,시도,,태진로,03,,전라북도 전주시 덕진구 진북동 1121-1,35.83189314,127.1355534,02,02,Y,243,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28139,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 효자동3가 1397,35.81347226,127.113577,02,02,Y,301,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28140,전라북도,전주시,시도,,거마평로,03,,전라북도 전주시 완산구 효자동3가 37-7,35.81336014,127.1135262,02,02,N,301,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28141,전라북도,전주시,시도,,거마평로,03,,전라북도 전주시 완산구 효자동3가 37-70,35.81332125,127.1134981,02,02,N,301,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28142,전라북도,전주시,시도,,거마평로,03,,전라북도 전주시 완산구 효자동3가 37-7,35.81330078,127.1133603,02,02,N,301,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28143,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 효자동3가 1397,35.81357791,127.113209,02,02,Y,301,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28144,전라북도,전주시,시도,,서원로,03,,전라북도 전주시 완산구 효자동3가 1397,35.81343146,127.1131469,02,02,Y,301,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28145,전라북도,전주시,일반국도,17번,동부대로,01,,전라북도 전주시 덕진구 우아동2가 968,35.83214029,127.1746732,02,02,Y,309,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28146,전라북도,전주시,일반국도,17번,동부대로,02,,전라북도 전주시 덕진구 우아동2가 968,35.8320606,127.1743778,02,02,Y,309,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28147,전라북도,전주시,시도,,정언신로,03,,전라북도 전주시 덕진구 우아동2가 968,35.83211566,127.1742992,02,02,Y,309,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28148,전라북도,전주시,시도,,정언신로,03,,전라북도 전주시 덕진구 우아동2가 968,35.8322302,127.1742405,02,02,Y,309,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28149,전라북도,전주시,일반국도,17번,동부대로,02,,전라북도 전주시 덕진구 우아동2가 968,35.8323121,127.1745948,02,02,N,309,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28150,전라북도,전주시,일반국도,17번,동부대로,01,,전라북도 전주시 덕진구 우아동2가 968,35.83225712,127.17462,02,02,N,309,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28151,전라북도,전주시,일반국도,17번,동부대로,02,,전라북도 전주시 덕진구 우아동2가 968,35.82954537,127.1755445,02,02,Y,310,02,02,02,녹색+적색,02,03,01,N,,,Y,Y,Y,01,전주시,063-222-1000,2021-12-21
28152,전라북도,전주시,일반국도,17번,동부대로,01,,전라북도 전주시 덕진구 우아동1가 947-3,35.8296297,127.1757949,02,02,Y,310,02,02,02,녹색+적색,02,03,01,N,,,Y,Y,Y,01,전주시,063-222-1000,2021-12-21
28153,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동2가 968,35.82945387,127.1754966,02,02,Y,310,02,02,02,녹색+적색,02,03,01,N,,,Y,Y,Y,01,전주시,063-222-1000,2021-12-21
28154,전라북도,전주시,일반국도,17번,아중로,02,,전라북도 전주시 덕진구 우아동1가 1147,35.82929335,127.1756845,02,02,Y,310,02,02,02,녹색+적색,02,03,01,N,,,Y,Y,Y,01,전주시,063-222-1000,2021-12-21
28155,전라북도,전주시,일반국도,17번,동부대로,01,,전라북도 전주시 덕진구 우아동1가 945,35.82935941,127.1759096,02,02,Y,310,02,02,02,녹색+적색,02,03,01,N,,,Y,Y,Y,01,전주시,063-222-1000,2021-12-21
28156,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동2가 967,35.82855344,127.1728691,02,02,Y,311,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28157,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동1가 1126,35.82836102,127.1729614,02,02,Y,311,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28158,전라북도,전주시,시도,,한배미로,03,,전라북도 전주시 덕진구 우아동1가 1128,35.82714318,127.1705512,02,02,N,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28159,전라북도,전주시,시도,,한배미로,03,,전라북도 전주시 덕진구 우아동1가 1127,35.82720274,127.1705176,02,02,N,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28160,전라북도,전주시,시도,,한배미로,03,,전라북도 전주시 덕진구 우아동1가 1127,35.82738144,127.1704196,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28161,전라북도,전주시,시도,,한배미로,03,,전라북도 전주시 덕진구 인후동1가 1025,35.82730611,127.1702704,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28162,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 인후동1가 1007,35.82735664,127.1701525,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28163,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 인후동1가 1007,35.82755822,127.1700601,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28164,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 인후동1가 981,35.82764742,127.1701137,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28165,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동2가 967,35.82769529,127.1702544,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28166,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동2가 967,35.82766998,127.1703443,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28167,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동1가 1126,35.82745923,127.1704478,02,02,Y,312,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28168,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 인후동1가 1007,35.82605075,127.1664027,02,02,Y,313,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28169,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 인후동1가 1007,35.82623859,127.1663132,02,02,Y,313,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28170,전라북도,전주시,시도,,무삼지로,03,,전라북도 전주시 덕진구 인후동1가 996,35.82630513,127.166198,02,02,Y,313,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28171,전라북도,전주시,시도,,무삼지로,03,,전라북도 전주시 덕진구 인후동1가 996,35.82625953,127.1660658,02,02,Y,313,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28172,전라북도,전주시,시도,,한배미로,03,,전라북도 전주시 덕진구 인후동1가 1024,35.82595693,127.1663744,02,02,Y,313,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28173,전라북도,전주시,시도,,한배미로,03,,전라북도 전주시 덕진구 인후동1가 1024,35.82590674,127.1662478,02,02,Y,313,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28174,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 완산구 중노송동 785,35.82442323,127.1617136,02,02,Y,315,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28175,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 완산구 중노송동 785,35.8245996,127.161638,02,02,Y,315,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28176,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 완산구 중노송동 785,35.82461111,127.1615903,02,02,Y,315,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28177,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 완산구 중노송동 785,35.82454503,127.1613653,02,02,Y,315,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28178,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 완산구 중노송동 785,35.824481,127.1613146,02,02,Y,315,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28179,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 완산구 중노송동 785,35.82434584,127.1613874,02,02,Y,315,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28180,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 완산구 중노송동 산 14-2,35.82435231,127.1616825,02,02,Y,135,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28181,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 완산구 중노송동 785,35.82431369,127.1614604,02,02,Y,315,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28182,전라북도,전주시,시도,,건산로,03,,전라북도 전주시 덕진구 인후동1가 975,35.83367989,127.1580006,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28183,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 인후동1가 975,35.83350809,127.1580902,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28184,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 인후동1가 975,35.83372805,127.1579416,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28185,전라북도,전주시,시도,,견훤로,03,전라북도 전주시 덕진구 건산로 143-9,전라북도 전주시 덕진구 인후동1가 727-101,35.8337192,127.1577055,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28186,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 인후동1가 975,35.83368259,127.1576885,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28187,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 인후동1가 975,35.83349019,127.1577697,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28188,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 인후동1가 975,35.83345806,127.1578343,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28189,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 인후동1가 976,35.8334715,127.1580564,02,02,Y,318,02,02,02,녹색+적색,02,03,01,N,,,N,N,N,01,전주시,063-222-1000,2021-12-21
28190,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 인후동1가 982,35.83020297,127.1590309,02,02,Y,319,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28191,전라북도,전주시,시도,,정언신로,03,,전라북도 전주시 덕진구 인후동1가 982,35.83008157,127.1590785,02,02,Y,319,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28192,전라북도,전주시,시도,,정언신로,03,,전라북도 전주시 덕진구 인후동1가 986,35.82999673,127.1591851,02,02,Y,319,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28193,전라북도,전주시,시도,,정언신로,03,,전라북도 전주시 덕진구 인후동1가 986,35.83003308,127.1593961,02,02,Y,319,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28194,전라북도,전주시,시도,,정언신로,03,,전라북도 전주시 덕진구 인후동1가 986,35.83009256,127.1594299,02,02,Y,319,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
28195,전라북도,전주시,시도,,정언신로,03,,전라북도 전주시 덕진구 인후동1가 982,35.83024595,127.1594133,02,02,Y,319,02,02,02,녹색+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
